ALV,Capital Goods,Auto Parts:O.E.M.,5890,67.75,74.934,0.904128,26,0.69,39,1.45,0.43,1.34,-1.04,1.27,-0.0722892,62,\N,2019-07-06 07:53:47
AN,Consumer Durables,Automotive Aftermarket,3610,42.01,38.106,1.10244,78,0.18,25,1.01,1.07,1.23,1.02,1.01,0,66,\N,2019-07-06 07:54:01
AZO,Consumer Services,Other Specialty Stores,26930,1130.31,977.487,1.15634,88,2.42,63,13.42,15.02,13.47,11.49,15.99,0.571111,90,\N,2019-07-06 07:54:14
AVLR,Technology,Computer Software: Prepackaged Software,4800,79.56,55.753,1.427,98,18.82,96,-0.27,-0.62,-0.36,-0.28,-0.14,\N,11,\N,2019-07-06 07:54:44
AVB,Consumer Services,Real Estate Investment Trusts,28500,207.87,196.699,1.05679,67,12.64,94,1.03,1.84,1.39,2.79,1.23,0.113636,73,\N,2019-07-06 07:54:57
AGR,Public Utilities,Electric Utilities: Central,15810,51.09,50.088,1.02001,55,2.44,64,0.79,0.34,0.4,0.38,0.7,-0.2,56,\N,2019-07-06 07:55:11
AVNS,Health Care,Industrial Specialties,2050,44,43.747,1.00578,49,3.12,70,0.43,0.73,0.09,-0.05,-0.43,-0.741379,43,\N,2019-07-06 07:55:24
AVTR,Capital Goods,Biotechnology: Laboratory Analytical Instruments,9990,19.18,0,0,0,\N,7,\N,\N,\N,\N,\N,\N,11,,\N
AVYA,Public Utilities,Telecommunications Equipment,1260,11.54,15.333,0.752645,12,\N,7,\N,\N,\N,\N,\N,\N,11,,\N
AVY,Consumer Durables,Containers/Packaging,9450,120.48,106.419,1.13213,84,1.43,53,1.4,1.07,1.69,1.11,-1.74,-0.915452,40,\N,2019-07-06 07:56:06
AVH,Transportation,Air Freight/Delivery Services,464.85,4.03,4.143,0.97282,39,0.1,24,-0.02,-0.32,0.16,0.11,-0.6,-0.763158,43,\N,2019-07-06 07:56:20
AVA,Public Utilities,Power Generation,2950,44.58,41.956,1.06253,68,2.1,61,0.83,0.39,0.15,0.7,1.76,0.57764,90,\N,2019-07-06 07:56:33
AVP,Consumer Non-Durables,Package Goods/Cosmetics,1730,4.04,2.929,1.37942,98,0.34,30,-0.06,-0.09,0.21,-0.19,-0.09,-0.075,62,\N,2019-07-06 07:56:47
AVX,Capital Goods,Electrical Products,2730,16.35,16.911,0.966849,38,1.53,54,0.19,0.33,0.43,0.44,0.41,0.88,96,\N,2019-07-06 07:57:01
EQH,Finance,Specialty Insurers,9770,21.83,20.256,1.07772,73,\N,7,\N,\N,\N,\N,\N,\N,11,,\N
AXTA,Basic Industries,Paints/Coatings,7190,30.29,26.191,1.15651,88,1.52,54,0.28,0.31,-0.05,0.32,0.18,-0.27027,54,\N,2019-07-06 07:57:30
AXS,Finance,Property-Casualty Insurers,5020,61,56.794,1.07405,71,1,46,0.75,1.11,0.52,-2.37,1.16,0.116147,73,\N,2019-07-06 07:57:45
AX,Finance,Savings Institutions,1580,26.99,29.493,0.915143,28,3.73,75,0.8,0.58,0.58,0.62,0.63,-0.772727,43,\N,2019-07-06 07:57:59
AZUL,Transportation,Air Freight/Delivery Services,3730,38.05,29.538,1.28819,96,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
AZRE,Public Utilities,Electric Utilities: Central,439.74,10.59,10.858,0.975277,40,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
AZZ,Consumer Durables,Building Products,1130,46.1,44.453,1.03704,61,1.31,51,0.9,0.6,0.43,0.59,0.34,-1,38,\N,2019-07-06 07:58:14
BGS,Consumer Non-Durables,Packaged Foods,1420,21.42,24.605,0.87057,22,0.83,42,0.31,0.12,0.48,1.7,0.26,-0.0316456,64,\N,2019-07-06 07:58:28
BRPM,Finance,Business Services,179.7,9.75,0,0,0,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BW,Capital Goods,Building Products,60.81,0.349,0.461,0.757075,13,0.06,23,-2.73,-2.12,-0.63,-1.35,-0.29,\N,11,\N,2019-07-06 07:58:44
BMI,Capital Goods,Industrial Machinery/Components,1700,59.34,55.443,1.07028,71,3.98,76,0.26,0.21,0.1,0.39,0.37,0.37931,84,\N,2019-07-06 07:58:57
BHGE,Energy,Metal Fabrications,25530,24.55,24.615,0.997339,46,1.1,48,0.17,-0.05,0.03,0.28,0.06,-0.333333,52,\N,2019-07-06 07:59:11
BLL,Consumer Durables,Containers/Packaging,22780,71.77,57.91,1.23934,94,2.06,60,0.35,0.34,0.17,0.44,0.34,-0.037037,64,\N,2019-07-06 07:59:25
BANC,Finance,Major Banks,685.39,14.26,14.473,0.985305,42,2.52,64,0.06,0.18,0.07,0.13,0.05,-0.0769231,62,\N,2019-07-06 07:59:40
BBVA,Finance,Commercial Banks,36660,5.68,5.83,0.974322,40,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BBD,Finance,Major Banks,77990,10.24,9.319,1.09884,77,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BBDO,Finance,Major Banks,68640,9.14,9.033,1.01183,51,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BCH,Finance,Commercial Banks,14960,29.45,29.86,0.986264,43,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BLX,Finance,Commercial Banks,805,20.87,19.847,1.05155,65,11.4,93,0.37,0.42,-1.03,0.52,0.54,0.10828,73,\N,2019-07-06 08:00:14
BSBR,Finance,Commercial Banks,87320,12.46,11.889,1.04804,64,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BSAC,Finance,Commercial Banks,13910,30.11,30.086,1.0008,47,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BSMX,Finance,Commercial Banks,10220,7.88,7.276,1.08301,74,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
SAN,Finance,Commercial Banks,72740,4.69,4.713,0.995028,45,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
CIB,Finance,Commercial Banks,2410,51.01,48.124,1.05997,68,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BAC,Finance,Major Banks,263950,29.26,28.482,1.02733,57,3.16,70,0.62,0.63,0.66,0.7,0.7,1,98,\N,2019-07-06 08:00:33
BOH,Finance,Major Banks,3260,83.09,79.247,1.04849,65,5.28,83,1.28,1.3,1.36,1.3,1.43,1,98,\N,2019-07-06 08:00:48
BMO,Finance,Commercial Banks,47990,77.18,75.05,1.02838,58,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
NTB,Finance,Commercial Banks,1940,34.26,36.25,0.945101,33,3.56,73,0.79,0.89,0.9,0.92,0.96,1,98,\N,2019-07-06 08:01:02
BK,Finance,Major Banks,41580,44.53,49.031,0.908208,26,2.65,65,1.1,1.03,1.06,0.84,0.94,-0.615385,46,\N,2019-07-06 08:01:17
BNS,Finance,Major Banks,66180,54.27,54.007,1.00488,49,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BKU,Finance,Savings Institutions,3250,33.67,34.338,0.980544,41,2.99,69,0.77,0.82,0.9,0.5,0.65,-0.3,53,\N,2019-07-06 08:01:31
BCS,Finance,Commercial Banks,32070,7.84,8.166,0.960057,36,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
MPV,Consumer Services,Miscellaneous,172.64,16.01,15.612,1.02549,57,\N,7,\N,\N,\N,\N,\N,\N,11,,\N
BNED,Consumer Services,Other Specialty Stores,143.06,3.39,4.562,0.743147,12,0.08,23,0.36,-0.82,1.25,0.02,-0.97,-0.599099,46,\N,2019-07-06 08:01:48
BKS,Consumer Services,Other Specialty Stores,491.22,6.61,5.814,1.13701,85,0.14,24,-0.29,-0.23,-0.38,0.91,-0.26,0.0232558,68,\N,2019-07-06 08:02:02
B,Capital Goods,Metal Fabrications,2760,55.98,55.62,1.00647,49,1.91,59,0.72,0.93,0.75,0.75,0.65,-0.25,54,\N,2019-07-06 08:02:16
GOLD,Basic Industries,Precious Metals,28040,15.8,13.183,1.19849,91,3.6,73,0.14,-0.08,-0.35,-1.02,0.06,-0.0689655,62,\N,2019-07-06 08:02:31
BAS,Energy,Oilfield Services/Equipment,54.72,1.91,3.668,0.520772,5,0.05,22,-1.16,-1.51,-1.03,-1.76,-1.02,\N,11,\N,2019-07-06 08:02:45
BHC,Health Care,Major Pharmaceuticals,8520,25.28,23.738,1.06497,69,1.06,47,-7.68,-2.49,-1,-0.98,-0.15,\N,11,\N,2019-07-06 08:03:01
BAX,Health Care,Medical/Dental Instruments,41700,82.01,75.233,1.09008,76,3.76,75,0.71,0.63,1,0.65,0.66,-0.135135,59,\N,2019-07-06 08:03:31
BTE,Energy,Oil & Gas Production,857.08,1.47,1.772,0.8294,18,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BBT,Finance,Major Banks,37020,49.94,48.765,1.02409,56,3.45,72,0.94,0.99,1.01,0.97,0.97,0.428571,86,\N,2019-07-06 08:03:47
BBAR,Finance,Commercial Banks,2290,12.04,10.618,1.13391,84,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BBX,Finance,Real Estate,453.63,4.57,5.581,0.818828,17,0.51,35,0.11,0.07,0.06,0.12,0.02,-0.9,41,\N,2019-07-06 08:04:02
BCE,Public Utilities,Telecommunications Equipment,40960,46.22,44.105,1.04796,64,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BZH,Capital Goods,Homebuilding,296.4,9.96,11.34,0.878271,23,0.15,25,0.35,0.41,1.84,0.23,-3.28,-0.708984,44,\N,2019-07-06 08:04:18
BDX,Health Care,Medical/Dental Instruments,66950,254.2,240.234,1.05814,67,4,77,-0.19,2.03,-0.64,2.05,-0.07,0.0446097,70,\N,2019-07-06 08:04:32
BDC,Basic Industries,Telecommunications Equipment,2350,56.37,55.781,1.01055,51,0.87,43,-0.15,0.49,1.8,0.87,0.42,0.292308,82,\N,2019-07-06 08:04:45
BHE,Technology,Electrical Products,931.4,25.08,25.541,0.981954,41,0.38,31,-0.49,0.23,0.17,0.64,0.34,0.734513,93,\N,2019-07-06 08:04:59
BHLB,Finance,Banks,1520,31.47,29.4,1.0704,71,3.59,73,0.55,0.74,0.7,0.31,0.51,-0.0930233,61,\N,2019-07-06 08:05:13
BERY,Consumer Non-Durables,Plastic Products,6760,54.36,52.017,1.04505,63,0.89,43,0.66,0.81,0.99,0.66,0.55,-0.25,54,\N,2019-07-06 08:05:26
BBY,Consumer Services,Consumer Electronics/Video Chains,17730,71.89,65.967,1.08979,76,0.45,33,0.72,0.86,0.99,2.69,0.98,0.13198,74,\N,2019-07-06 08:05:39
BEST,Transportation,Trucking Freight/Courier Services,2070,5.4,5.179,1.04265,63,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BHP,Basic Industries,Precious Metals,144330,56.61,52.716,1.07386,71,\N,7,\N,\N,\N,\N,\N,\N,11,list index out of range,\N
BBL,Energy,Coal Mining,2810,49.37,46.352,1.06512,69,2.82,67,0.29,0.36,0.06,0.28,0.39,0.30303,82,\N,2019-07-06 08:06:08
BIG,Consumer Services,Department/Specialty Retail Stores,1080,27.06,32.743,0.826448,17,0.2,26,0.74,0.59,-0.16,2.68,0.39,-0.123239,60,\N,2019-07-06 08:06:21
BH,Consumer Services,Restaurants,236.29,102.5,124.385,0.824056,17,0.4,32,-5.15,-21.73,-39.5,18.65,28.36,0.493811,87,\N,2019-07-06 08:06:36
BHVN,Health Care,Major Pharmaceuticals,2050,42.92,49.361,0.869512,22,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BIO,Capital Goods,Biotechnology: Laboratory Analytical Instruments,8990,313.33,284.579,1.10103,78,4.07,77,21.77,8.87,8.89,-27.88,28.74,0.123101,74,\N,2019-07-06 08:06:51
BITA,Technology,EDP Services,700.53,10.57,15.217,0.694617,10,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BJ,Consumer Services,Department/Specialty Retail Stores,3550,25.95,25.96,0.9996,47,0.28,29,0.2,-0.05,0.39,0.46,0.25,0.0980392,72,\N,2019-07-06 08:07:07
BKH,Public Utilities,Electric Utilities: Central,4870,79.39,72.106,1.10102,78,2.7,66,2.46,0.4,0.31,1.49,1.73,-0.339535,52,\N,2019-07-06 08:07:19
BKI,Technology,Computer Software: Prepackaged Software,9050,60.64,53.721,1.12879,83,8.12,90,0.29,0.27,0.29,0.29,0.27,-1,38,\N,2019-07-06 08:07:34
BSM,Energy,Oil & Gas Production,3120,15.35,17.02,0.901884,26,5.72,85,0.18,0.17,0.27,0.72,0.02,-0.228571,55,\N,2019-07-06 08:07:46
BB,Technology,Computer Software: Prepackaged Software,4540,7.41,8.482,0.873648,22,4.27,78,-0.11,0.08,-0.01,0.08,-0.09,0.105263,73,\N,2019-07-06 08:08:15
BLK,Finance,Investment Bankers/Brokers/Service,71260,478.69,436.3,1.09716,77,5.27,83,6.68,6.62,7.54,5.78,6.61,-0.0397727,64,\N,2019-07-06 08:08:29
BE,Energy,Industrial Machinery/Components,1310,12.81,12.219,1.04833,65,1.91,59,-0.3,-4.32,-0.97,-0.91,-0.76,\N,11,\N,2019-07-06 08:08:42
APRN,Consumer Services,Catalog/Specialty Distribution,87.51,7.3,14.833,0.492148,5,0.15,25,-2.55,-2.55,-2.7,-1.8,-0.45,\N,11,\N,2019-07-06 08:08:56
BCRH,Finance,Property-Casualty Insurers,59.62,6.41,6.848,0.9361,31,1.63,56,0.06,0.28,-0.76,-2.84,0.21,0.0480769,70,\N,2019-07-06 08:09:11
BXG,Finance,Real Estate,834.54,11.78,13.407,0.878624,23,1.3,51,0.28,0.36,0.27,0.27,0.2,-0.5,48,\N,2019-07-06 08:09:24
BXC,Capital Goods,Wholesale Distributors,178.8,19.15,25.349,0.755442,13,0.06,23,-1.47,-0.93,-1.07,-1.74,-0.72,\N,11,\N,2019-07-06 08:09:39
BA,Capital Goods,Aerospace,207790,355.86,372.752,0.954682,35,1.99,59,4.15,3.73,4.07,5.93,3.75,-0.181818,57,\N,2019-07-06 08:09:52
BCC,Consumer Services,RETAIL: Building Materials,995.8,28.34,26.436,1.07202,71,0.23,27,0.94,1.06,0.35,-1.85,0.29,-0.223368,56,\N,2019-07-06 08:10:06
BCEI,Energy,Oil & Gas Production,394.34,20.66,22.325,0.925428,29,1.49,54,0.68,0.24,2.1,5.15,-0.34,-0.185792,57,\N,2019-07-06 08:10:19
BOOT,Consumer Services,Clothing/Shoe/Accessory Stores,970.63,34.99,27.695,1.2634,95,1.28,50,0.24,0.24,0.16,0.66,0.3,0.12,74,\N,2019-07-06 08:10:33
BAH,Consumer Services,Professional Services,9260,67.98,56.833,1.19613,91,1.42,53,0.58,0.72,0.64,0.92,0.64,0.176471,77,\N,2019-07-06 08:10:47
BWA,Capital Goods,Auto Parts:O.E.M.,8600,40.77,39.713,1.02661,57,0.82,42,1.07,1.3,0.98,1.1,0.77,-0.566038,47,\N,2019-07-06 08:11:01
SAM,Consumer Non-Durables,Beverages (Production/Distribution),4210,386.51,296.885,1.30188,96,4.22,78,0.78,1.98,3.21,1.86,2.02,0.510288,88,\N,2019-07-06 08:11:16
BXP,Consumer Services,Real Estate Investment Trusts,20210,131.87,130.987,1.00674,49,7.35,88,1.14,0.83,0.77,0.96,0.63,-1,38,\N,2019-07-06 08:11:29
BSX,Health Care,Medical/Dental Instruments,58020,42.62,38.384,1.11036,80,5.96,85,0.21,0.4,0.31,0.27,0.3,0.473684,87,\N,2019-07-06 08:11:43
BOX,Technology,Computer Software: Prepackaged Software,2580,17.45,19.771,0.882627,24,4.05,77,-0.26,-0.27,-0.28,-0.14,-0.25,\N,11,\N,2019-07-06 08:11:57
BYD,Consumer Services,Hotels/Resorts,2960,27.57,27.175,1.01454,53,1.08,47,0.36,0.34,0.1,0.2,0.4,0.133333,75,\N,2019-07-06 08:12:11
BPMP,Energy,Natural Gas Distribution,1600,15.67,15.357,1.0204,55,13.67,94,0.29,0.29,0.34,0.35,0.35,1,98,\N,2019-07-06 08:12:25
BP,Energy,Integrated oil Companies,142240,41.03,42.193,0.972428,39,0.47,34,0.74,0.84,1,0.23,0.87,0.168831,76,\N,2019-07-06 08:12:38
BPT,Energy,Integrated oil Companies,322.07,15.05,22.132,0.68,9,2.99,69,1.23,1.27,1.41,1.38,1,-0.560976,47,\N,2019-07-06 08:12:52
BRC,Consumer Durables,Miscellaneous manufacturing industries,2510,49.38,46.937,1.05205,66,2.24,62,0.49,0.66,0.58,0.55,0.65,0.941176,97,\N,2019-07-06 08:13:06
BHR,Consumer Services,Real Estate Investment Trusts,314.36,9.51,11.532,0.824657,17,0.73,40,0.07,0.29,-0.12,-0.44,-0.11,-0.246575,55,\N,2019-07-06 08:13:21
BDN,Consumer Services,Real Estate Investment Trusts,2590,14.56,15.115,0.963284,37,4.79,81,0.25,0.07,-0.24,0.68,0.02,-0.25,54,\N,2019-07-06 08:13:35
LND,Consumer Non-Durables,Farming/Seeds/Milling,225.43,4.31,4.101,1.05093,65,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BRFS,Consumer Non-Durables,Meat/Poultry/Fish,6040,8.91,6.669,1.33608,97,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BGG,Energy,Industrial Machinery/Components,410.07,10,12.084,0.827564,18,0.23,27,0.74,-0.29,-0.98,-0.07,0.19,-0.319767,52,\N,2019-07-06 08:14:06
MNRL,Energy,Oil & Gas Production,1070,20.93,0,0,0,\N,7,\N,\N,\N,\N,\N,\N,11,,\N
BFAM,Miscellaneous,Other Consumer Services,8640,154.8,127.254,1.21647,93,4.63,81,0.62,0.68,0.57,0.79,0.71,0.409091,85,\N,2019-07-06 08:14:34
BEDU,Consumer Services,Other Consumer Services,296.67,10.18,10.619,0.958679,36,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BSIG,Finance,Investment Managers,1000,11.96,12.706,0.941308,32,1.23,50,0.52,0.02,0.51,0.22,0.54,0.0384615,69,\N,2019-07-06 08:14:50
BV,Consumer Non-Durables,Farming/Seeds/Milling,1930,18.89,15.31,1.23381,94,\N,7,\N,\N,\N,\N,\N,\N,11,,\N
EAT,Consumer Services,Restaurants,1440,39.42,42.99,0.916964,28,0.46,34,1.02,1.01,0.64,0.83,1.31,0.432836,86,\N,2019-07-06 08:15:18
BCO,Transportation,Oil Refining/Marketing,3960,84.66,76.899,1.10092,78,1.16,49,0.43,-2.11,0.34,0.69,0.27,-0.0571429,63,\N,2019-07-06 08:15:32
BMY,Health Care,Major Pharmaceuticals,74870,45.89,48.181,0.952441,35,3.23,71,0.91,0.23,1.16,0.73,1.04,0.139785,75,\N,2019-07-06 08:15:47
BTI,Consumer Non-Durables,Farming/Seeds/Milling,82050,37.52,37.014,1.01366,52,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BRX,Consumer Services,Real Estate Investment Trusts,5400,18.19,17.469,1.04124,62,4.49,80,0.2,0.26,0.49,0.26,0.21,0.0344828,69,\N,2019-07-06 08:16:02
BR,Miscellaneous,Business Services,14870,132.45,110.817,1.19521,91,3.44,72,0.9,1.72,0.64,0.42,1.45,0.423077,86,\N,2019-07-06 08:16:45
BKD,Health Care,Hospital/Nursing Management,1290,8.16,6.984,1.16847,89,0.43,33,-2.45,-0.88,-0.2,0.7,-0.23,0.704762,92,\N,2019-07-06 08:16:59
BAM,Consumer Services,Building operators,47390,48.8,45.48,1.07299,71,0.79,41,0.84,0.62,0.11,1.87,0.58,-0.147727,59,\N,2019-07-06 08:17:13
BBU,Basic Industries,Engineering & Construction,2540,39.23,36.614,1.07145,71,0.07,23,-0.53,0.6,-0.02,1.04,0.48,0.643312,91,\N,2019-07-06 08:17:27
BIP,Consumer Services,Marine Transportation,11750,43.84,40.623,1.0792,73,2.32,63,0.42,0.21,-0.1,0.06,-0.05,-0.903846,41,\N,2019-07-06 08:17:41
BEP,Public Utilities,Electric Utilities: Central,6180,35.98,31.033,1.15942,88,2.11,61,0.03,-0.01,-0.18,0.29,0.14,0.234043,79,\N,2019-07-06 08:17:55
BRO,Finance,Specialty Insurers,9360,34.76,30.221,1.15018,87,4.61,80,0.32,0.26,0.38,0.26,0.4,0.571429,90,\N,2019-07-06 08:18:09
BRT,Consumer Services,Real Estate Investment Trusts,203.68,13.11,13.344,0.982438,42,1.65,56,1.75,-0.33,-0.2,0.51,-0.27,-0.971154,40,\N,2019-07-06 08:18:23
BC,Energy,Industrial Machinery/Components,3930,45.21,49.153,0.91978,28,0.74,40,0.82,0.9,0.8,0.49,-0.42,-0.939394,40,\N,2019-07-06 08:18:39
BT,Public Utilities,Telecommunications Equipment,25220,12.72,14.389,0.883994,24,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
BPL,Energy,Natural Gas Distribution,6290,41.18,35.112,1.17283,89,1.67,56,0.74,0.59,-4.86,3.13,0.52,-0.0275344,64,\N,2019-07-06 08:18:54
BKE,Consumer Services,Clothing/Shoe/Accessory Stores,826.57,16.95,17.934,0.945146,33,0.95,44,0.38,0.32,0.42,0.84,0.31,-0.132075,59,\N,2019-07-06 08:19:09
BVN,Basic Industries,Precious Metals,4260,16.58,16.107,1.02939,58,4.06,77,0.11,0.16,-0.04,-0.29,0.11,0,66,\N,2019-07-06 08:19:23
BBW,Consumer Services,Recreational Products/Toys,80.8,5.67,5.313,1.06721,70,0.25,28,0.02,-0.12,-0.42,-0.72,0.08,0.075,71,\N,2019-07-06 08:19:52
BG,Consumer Non-Durables,Packaged Foods,7900,56.61,53.293,1.06224,68,0.18,25,-0.21,-0.15,2.44,-0.52,0.26,0.158784,76,\N,2019-07-06 08:20:06
BURL,Consumer Services,Department/Specialty Retail Stores,11570,175.51,162.617,1.07928,73,1.72,57,1.2,1.03,1.12,2.7,1.15,-0.0299401,64,\N,2019-07-06 08:20:20
BWXT,Energy,Industrial Machinery/Components,4880,52.21,48.479,1.07696,72,2.82,67,0.66,0.6,0.78,0.22,0.51,-0.267857,54,\N,2019-07-06 08:20:34
BY,Finance,Major Banks,697.18,19.54,18.94,1.03167,59,3.23,71,0.22,0.08,0.39,0.46,0.34,0.315789,83,\N,2019-07-06 08:20:50
CJ,Energy,Oilfield Services/Equipment,802.52,11.56,14.751,0.783668,14,0.35,30,0.42,0.31,0.16,-2.87,-0.36,-0.237082,55,\N,2019-07-06 08:21:04
CABO,Consumer Services,Television Services,6440,1218.64,1003.25,1.2147,93,6.4,86,7.08,7.65,6.7,7.34,6.78,-0.315789,53,\N,2019-07-06 08:21:18
CBT,Basic Industries,Major Chemicals,2660,47.6,45.019,1.05734,67,0.83,42,-2.8,1.4,1.51,1.14,0.39,0.740139,93,\N,2019-07-06 08:21:34
COG,Energy,Oil & Gas Production,9720,23.64,25.159,0.939627,32,4.33,79,0.25,0.09,0.28,0.64,0.62,0.672727,92,\N,2019-07-06 08:21:48
CACI,Technology,EDP Services,5060,214.67,184.186,1.16551,89,1.12,48,2.56,2.05,3.1,2.71,2.69,0.12381,74,\N,2019-07-06 08:22:03
WHD,Energy,Metal Fabrications,2300,31.25,34.166,0.914643,27,4.01,77,0.14,0.46,0.52,0.44,0.59,1,98,\N,2019-07-06 08:22:17
CADE,Finance,Major Banks,2560,20.34,19.741,1.03036,59,4.8,81,0.46,0.57,0.56,0.39,0.44,-0.111111,60,\N,2019-07-06 08:22:32
CAE,Miscellaneous,Industrial Machinery/Components,7080,27.67,22.748,1.21639,93,\N,7,\N,\N,\N,\N,\N,\N,11,could not convert string to float: N/A,\N
CAI,Technology,Diversified Commercial Services,428.47,24.1,23.946,1.00642,49,0.97,45,0.83,0.97,1.03,0.89,0.87,0.2,78,\N,2019-07-06 08:22:47
CAL,Consumer Non-Durables,Shoe Manufacturing,793.82,19.39,25.664,0.755525,13,0.28,28,0.4,0.55,0.67,-1.83,0.22,-0.072,62,\N,2019-07-06 08:23:02
CRC,Energy,Oil & Gas Production,927.69,18.47,21.292,0.867481,22,0.3,29,-0.05,-1.7,1.32,7,-1.38,-0.152874,58,\N,2019-07-06 08:23:16
CWT,Public Utilities,Water Supply,2420,51.37,50.249,1.02231,56,3.58,73,-0.05,0.27,0.72,0.32,-0.16,-0.125,59,\N,2019-07-06 08:23:30
CALX,Consumer Services,Telecommunications Equipment,356.19,6.67,7.768,0.858683,21,0.84,42,-0.23,-0.05,0.02,-0.1,-0.18,0.2,78,\N,2019-07-06 08:23:45
ELY,Consumer Non-Durables,Recreational Products/Toys,1670,17.82,16.49,1.08064,74,1.24,50,0.65,0.63,0.1,-0.3,0.5,-0.157895,58,\N,2019-07-06 08:24:00
CPE,Energy,Oil & Gas Production,1420,6.49,7.422,0.874447,22,2.57,65,0.27,0.23,0.16,0.68,-0.09,-0.467532,49,\N,2019-07-06 08:24:14
CBM,Health Care,Major Pharmaceuticals,1510,47.15,41.525,1.13546,84,2.89,68,0.72,1.2,0.79,0.04,0.31,-0.353448,52,\N,2019-07-06 08:24:28
CPT,Consumer Services,Real Estate Investment Trusts,10230,107.43,99.358,1.08124,74,10.5,92,0.41,0.4,0.4,0.41,0.4,-1,38,\N,2019-07-06 08:24:42
CCJ,Basic Industries,Precious Metals,4120,10.81,11.359,0.951674,35,\N,7,\N,\N,\N,\N,\N,\N,10,could not convert string to float: N/A,\N
CPB,Consumer Non-Durables,Packaged Foods,12360,41.57,37.326,1.1137,81,1.24,50,-1.31,0.31,0.64,-0.2,0.28,0.815385,95,\N,2019-07-06 08:24:56
CWH,Consumer Durables,Automotive Aftermarket,420.17,12.24,13.372,0.915357,28,0.22,26,0.08,0.72,0.38,-0.83,-0.52,-0.387097,51,\N,2019-07-06 08:25:09
GOOS,Consumer Non-Durables,Apparel,2130,40.79,47.592,0.857084,21,\N,7,\N,\N,\N,\N,\N,\N,10,could not convert string to float: N/A,\N
CM,Finance,Commercial Banks,35220,79.92,81.514,0.980444,41,\N,7,\N,\N,\N,\N,\N,\N,10,could not convert string to float: N/A,\N
CNI,Transportation,Railroads,65980,94.84,87.837,1.07973,73,\N,7,\N,\N,\N,\N,\N,\N,10,could not convert string to float: N/A,\N
CNQ,Energy,Oil & Gas Production,32970,26.69,27.493,0.970801,39,\N,7,\N,\N,\N,\N,\N,\N,10,could not convert string to float: N/A,\N
CP,Transportation,Railroads,32810,238.51,212.04,1.12483,82,\N,6,\N,\N,\N,\N,\N,\N,10,could not convert string to float: N/A,\N
CANG,Technology,Computer Software: Prepackaged Software,997.76,6.64,7.063,0.940113,32,\N,6,\N,\N,\N,\N,\N,\N,10,could not convert string to float: N/A,\N
CNNE,Consumer Services,Restaurants,2100,29.16,23.745,1.22805,93,1.78,57,-0.02,-0.26,0.02,0.66,0.07,0.0978261,72,\N,2019-07-06 08:25:44
CTST,Consumer Durables,Specialty Chemicals,708.83,4.94,6.874,0.718617,11,\N,6,\N,\N,\N,\N,\N,\N,10,could not convert string to float: N/A,\N
CAJ,Miscellaneous,Industrial Machinery/Components,31820,29.51,28.623,1.03099,59,\N,6,\N,\N,\N,\N,\N,\N,10,could not convert string to float: N/A,\N
CGC,Consumer Durables,Specialty Chemicals,13700,40.16,43.422,0.924879,29,\N,6,\N,\N,\N,\N,\N,\N,10,could not convert string to float: N/A,\N
CMD,Health Care,Medical/Dental Instruments,3120,79.09,73.172,1.08088,74,3.64,74,0.45,0.4,0.46,0.45,0.2,-0.961538,40,\N,2019-07-06 08:26:02
